,Global_active_power,Global_reactive_power,Voltage,Sub_metering_1,Sub_metering_2,Sub_metering_3,converted_Date_week,Time_h,Time_min,target
47671,2.378,0.058,239.9,0,0,18.0,3,19,55,18.0
47672,2.398,0.114,239.64,0,0,18.0,3,19,56,18.0
47673,2.382,0.11,238.62,0,0,17.0,3,19,57,17.0
47674,2.384,0.11,238.77,0,0,18.0,3,19,58,18.0
47675,2.386,0.11,238.92,0,0,17.0,3,19,59,17.0
47676,2.388,0.112,239.11,0,0,18.0,3,20,0,18.0
47677,2.39,0.114,239.32,0,0,17.0,3,20,1,17.0
47678,2.398,0.112,239.23,0,0,18.0,3,20,2,18.0
47679,2.416,0.118,240.53,0,0,17.0,3,20,3,17.0
47680,2.416,0.12,240.89,0,0,18.0,3,20,4,18.0
47681,2.418,0.12,240.99,0,0,18.0,3,20,5,18.0
47682,2.4,0.116,240.05,0,0,18.0,3,20,6,18.0
47683,2.392,0.114,239.67,0,0,17.0,3,20,7,17.0
47684,2.398,0.114,239.96,0,0,18.0,3,20,8,18.0
47685,2.404,0.116,240.35,0,0,17.0,3,20,9,17.0
47686,2.402,0.114,239.93,0,0,18.0,3,20,10,18.0
47687,2.412,0.118,240.65,0,0,18.0,3,20,11,18.0
47688,2.44,0.142,240.59,0,0,18.0,3,20,12,18.0
47689,2.536,0.256,241.62,0,0,17.0,3,20,13,17.0
47690,2.526,0.256,241.36,0,0,18.0,3,20,14,18.0
47691,2.496,0.246,239.88,0,0,18.0,3,20,15,18.0
47692,2.478,0.24,238.93,0,0,17.0,3,20,16,17.0
47693,2.484,0.244,239.36,0,0,18.0,3,20,17,18.0
47694,2.496,0.248,240.18,0,0,18.0,3,20,18,18.0
47695,2.506,0.252,240.81,0,0,17.0,3,20,19,17.0
47696,2.514,0.256,241.37,0,0,18.0,3,20,20,18.0
47697,2.518,0.248,240.09,0,0,18.0,3,20,21,18.0
47698,3.076,0.24,239.95,0,0,18.0,3,20,22,18.0
47699,5.344,0.21,237.07,0,0,17.0,3,20,23,17.0
47700,5.028,0.214,237.32,0,0,17.0,3,20,24,17.0
47701,3.386,0.224,238.28,0,0,17.0,3,20,25,17.0
47702,3.092,0.228,238.72,0,0,18.0,3,20,26,18.0
47703,3.086,0.226,238.52,0,0,17.0,3,20,27,17.0
47704,4.12,0.2,237.13,0,0,18.0,3,20,28,18.0
47705,3.192,0.102,238.53,0,0,17.0,3,20,29,17.0
47706,2.954,0.102,239.22,0,0,17.0,3,20,30,17.0
47707,3.052,0.104,239.37,0,0,18.0,3,20,31,18.0
47708,3.054,0.104,239.8,0,0,18.0,3,20,32,18.0
47709,3.058,0.104,240.16,0,0,17.0,3,20,33,17.0
47710,2.906,0.106,239.9,0,0,18.0,3,20,34,18.0
47711,3.292,0.17,238.97,0,0,17.0,3,20,35,17.0
47712,3.316,0.172,238.26,0,0,18.0,3,20,36,18.0
47713,3.304,0.17,237.84,0,0,17.0,3,20,37,17.0
47714,3.304,0.17,237.74,0,0,17.0,3,20,38,17.0
47715,3.3,0.164,237.81,0,0,18.0,3,20,39,18.0
47716,3.252,0.072,238.31,0,0,17.0,3,20,40,17.0
47717,3.25,0.072,238.17,0,0,18.0,3,20,41,18.0
47718,3.382,0.07,238.4,0,0,17.0,3,20,42,17.0
47719,3.406,0.068,237.76,0,0,17.0,3,20,43,17.0
47720,3.418,0.07,238.33,0,0,18.0,3,20,44,18.0
47721,3.42,0.07,238.45,0,0,17.0,3,20,45,17.0
47722,3.444,0.074,239.44,0,0,18.0,3,20,46,18.0
47723,3.44,0.074,239.99,0,0,17.0,3,20,47,17.0
47724,2.98,0.0,239.12,0,0,18.0,3,20,48,18.0
47725,2.86,0.0,238.66,0,0,17.0,3,20,49,17.0
47726,2.858,0.0,238.65,0,0,18.0,3,20,50,18.0
47727,2.96,0.11,238.69,0,0,17.0,3,20,51,17.0
47728,2.966,0.134,238.7,0,0,18.0,3,20,52,18.0
47729,2.966,0.132,238.85,0,0,17.0,3,20,53,17.0
47730,2.954,0.13,238.33,0,0,18.0,3,20,54,18.0
47731,2.962,0.132,238.67,0,0,17.0,3,20,55,17.0
47732,2.972,0.136,239.44,0,0,18.0,3,20,56,18.0
47733,2.98,0.136,239.77,0,0,17.0,3,20,57,17.0
47734,2.982,0.138,240.06,0,0,18.0,3,20,58,18.0
47735,2.968,0.134,239.2,0,0,17.0,3,20,59,17.0
47736,2.946,0.13,238.3,0,0,18.0,3,21,0,18.0
47737,2.954,0.13,238.4,0,0,17.0,3,21,1,17.0
47738,2.952,0.13,238.4,0,0,18.0,3,21,2,18.0
47739,2.874,0.134,238.78,0,0,17.0,3,21,3,17.0
47740,2.646,0.13,237.61,0,0,17.0,3,21,4,17.0
47741,2.648,0.13,237.64,0,0,18.0,3,21,5,18.0
47742,2.61,0.072,237.96,0,0,17.0,3,21,6,17.0
47743,3.072,0.0,238.0,0,0,17.0,3,21,7,17.0
47744,3.46,0.0,237.24,0,0,18.0,3,21,8,18.0
47745,3.464,0.0,237.2,0,0,17.0,3,21,9,17.0
47746,3.446,0.0,236.52,0,0,17.0,3,21,10,17.0
47747,3.44,0.0,236.23,0,0,17.0,3,21,11,17.0
47748,3.444,0.0,236.08,0,0,17.0,3,21,12,17.0
47749,3.47,0.0,237.17,0,0,17.0,3,21,13,17.0
47750,3.546,0.0,238.02,0,0,18.0,3,21,14,18.0
47751,3.552,0.094,238.04,0,0,17.0,3,21,15,17.0
47752,3.54,0.092,237.53,0,0,17.0,3,21,16,17.0
47753,3.538,0.092,237.48,0,0,18.0,3,21,17,18.0
47754,3.57,0.096,238.64,0,0,17.0,3,21,18,17.0
47755,3.646,0.178,238.95,0,0,18.0,3,21,19,18.0
47756,3.658,0.216,238.55,0,2,17.0,3,21,20,19.0
47757,3.654,0.216,238.78,0,1,18.0,3,21,21,19.0
47758,3.654,0.216,238.71,0,1,17.0,3,21,22,18.0
47759,3.646,0.214,238.55,0,2,18.0,3,21,23,20.0
47760,3.616,0.208,237.35,0,1,17.0,3,21,24,18.0
47761,3.638,0.218,238.43,0,2,17.0,3,21,25,19.0
47762,3.336,0.22,238.38,0,1,18.0,3,21,26,19.0
47763,3.14,0.214,237.37,0,1,17.0,3,21,27,18.0
47764,3.116,0.128,237.22,0,2,17.0,3,21,28,19.0
47765,3.16,0.184,238.21,0,1,18.0,3,21,29,19.0
47766,3.136,0.25,238.36,0,1,17.0,3,21,30,18.0
47767,2.966,0.25,238.3,0,2,17.0,3,21,31,19.0
47768,2.992,0.254,239.23,0,1,18.0,3,21,32,19.0
47769,2.694,0.264,239.79,0,2,17.0,3,21,33,19.0
47770,2.52,0.262,239.66,0,1,18.0,3,21,34,19.0
47771,2.746,0.31,239.31,0,1,18.0,3,21,35,19.0
47772,2.83,0.326,238.93,0,1,17.0,3,21,36,18.0
47773,2.77,0.32,239.79,0,2,18.0,3,21,37,20.0
47774,2.774,0.322,240.05,0,1,17.0,3,21,38,18.0
47775,2.702,0.2,240.02,0,0,18.0,3,21,39,18.0
47776,2.696,0.2,239.95,0,0,18.0,3,21,40,18.0
47777,2.72,0.206,240.9,0,0,17.0,3,21,41,17.0
47778,2.714,0.202,240.46,0,0,18.0,3,21,42,18.0
47779,2.694,0.198,239.45,0,0,18.0,3,21,43,18.0
47780,2.594,0.14,237.24,0,0,17.0,3,21,44,17.0
47781,2.46,0.06,237.6,0,0,17.0,3,21,45,17.0
47782,1.948,0.058,238.34,0,0,18.0,3,21,46,18.0
47783,1.98,0.056,238.53,0,0,17.0,3,21,47,17.0
47784,1.984,0.054,238.52,0,0,17.0,3,21,48,17.0
47785,2.022,0.052,237.91,0,0,18.0,3,21,49,18.0
47786,1.894,0.0,238.82,0,0,17.0,3,21,50,17.0
47787,1.488,0.0,239.42,0,0,18.0,3,21,51,18.0
47788,1.488,0.0,239.43,0,0,17.0,3,21,52,17.0
47789,1.488,0.0,239.52,0,0,18.0,3,21,53,18.0
47790,1.478,0.0,238.55,0,0,17.0,3,21,54,17.0
47791,1.47,0.0,237.98,0,0,18.0,3,21,55,18.0
47792,1.48,0.0,238.36,0,0,17.0,3,21,56,17.0
47793,1.48,0.0,238.16,0,0,18.0,3,21,57,18.0
47794,1.526,0.058,238.22,0,0,17.0,3,21,58,17.0
47795,1.558,0.12,238.6,0,0,17.0,3,21,59,17.0
47796,1.556,0.12,238.47,0,0,18.0,3,22,0,18.0
47797,1.52,0.122,238.57,0,0,17.0,3,22,1,17.0
47798,1.448,0.124,238.96,0,0,18.0,3,22,2,18.0
47799,1.44,0.124,238.89,0,0,17.0,3,22,3,17.0
47800,1.43,0.12,238.22,0,0,18.0,3,22,4,18.0
47801,1.43,0.12,238.31,0,0,17.0,3,22,5,17.0
47802,1.412,0.124,238.33,0,0,17.0,3,22,6,17.0
47803,1.444,0.176,238.97,0,0,18.0,3,22,7,18.0
47804,1.508,0.262,239.42,0,0,17.0,3,22,8,17.0
47805,1.514,0.268,240.19,0,0,18.0,3,22,9,18.0
47806,1.518,0.272,240.8,0,0,18.0,3,22,10,18.0
47807,1.466,0.196,240.0,0,0,18.0,3,22,11,18.0
47808,1.44,0.162,239.65,0,0,17.0,3,22,12,17.0
47809,1.444,0.164,240.18,0,0,18.0,3,22,13,18.0
47810,1.442,0.164,240.03,0,0,17.0,3,22,14,17.0
47811,1.434,0.16,239.4,0,0,18.0,3,22,15,18.0
47812,1.428,0.16,239.24,0,0,18.0,3,22,16,18.0
47813,1.426,0.16,239.57,0,0,17.0,3,22,17,17.0
47814,1.418,0.158,238.9,0,0,18.0,3,22,18,18.0
47815,1.42,0.158,239.08,0,0,17.0,3,22,19,17.0
47816,1.394,0.136,238.98,0,0,18.0,3,22,20,18.0
47817,1.38,0.122,239.39,0,0,17.0,3,22,21,17.0
47818,1.372,0.094,240.66,0,0,18.0,3,22,22,18.0
47819,1.306,0.0,241.07,0,0,18.0,3,22,23,18.0
47820,1.298,0.0,240.25,0,0,17.0,3,22,24,17.0
47821,1.292,0.0,239.75,0,0,18.0,3,22,25,18.0
47822,1.3,0.0,240.03,0,0,18.0,3,22,26,18.0
47823,1.306,0.0,240.43,0,0,17.0,3,22,27,17.0
47824,1.304,0.0,240.43,0,0,18.0,3,22,28,18.0
47825,1.298,0.0,240.15,0,0,18.0,3,22,29,18.0
47826,1.294,0.0,239.6,0,0,17.0,3,22,30,17.0
47827,1.296,0.0,239.71,0,0,18.0,3,22,31,18.0
47828,1.306,0.0,240.64,0,0,18.0,3,22,32,18.0
47829,1.314,0.0,241.54,0,0,17.0,3,22,33,17.0
47830,1.32,0.0,242.02,0,0,18.0,3,22,34,18.0
47831,1.324,0.0,242.41,0,0,18.0,3,22,35,18.0
47832,1.324,0.0,242.34,0,0,18.0,3,22,36,18.0
47833,1.32,0.0,241.99,0,0,18.0,3,22,37,18.0
47834,1.316,0.0,241.7,0,0,18.0,3,22,38,18.0
47835,1.312,0.0,241.34,0,0,18.0,3,22,39,18.0
47836,1.314,0.0,241.47,0,0,18.0,3,22,40,18.0
47837,1.312,0.0,241.28,0,0,18.0,3,22,41,18.0
47838,1.354,0.0,240.62,0,0,17.0,3,22,42,17.0
47839,1.372,0.096,239.99,0,0,18.0,3,22,43,18.0
47840,1.374,0.096,240.03,0,0,18.0,3,22,44,18.0
47841,1.416,0.128,240.37,0,0,17.0,3,22,45,17.0
47842,1.488,0.23,240.58,0,0,18.0,3,22,46,18.0
47843,1.486,0.232,240.68,0,0,18.0,3,22,47,18.0
47844,1.49,0.236,241.56,0,0,18.0,3,22,48,18.0
47845,1.486,0.234,241.33,0,0,17.0,3,22,49,17.0
47846,1.484,0.236,241.42,0,0,18.0,3,22,50,18.0
47847,1.488,0.24,242.03,0,0,18.0,3,22,51,18.0
47848,1.492,0.242,242.49,0,0,18.0,3,22,52,18.0
47849,1.494,0.244,242.73,0,0,18.0,3,22,53,18.0
47850,1.49,0.242,242.65,0,0,18.0,3,22,54,18.0
47851,1.438,0.162,242.68,0,0,18.0,3,22,55,18.0
47852,1.434,0.144,243.74,0,0,19.0,3,22,56,19.0
47853,1.432,0.144,243.66,0,0,18.0,3,22,57,18.0
47854,1.434,0.144,243.9,0,0,18.0,3,22,58,18.0
47855,1.426,0.142,243.22,0,0,18.0,3,22,59,18.0
47856,1.418,0.138,242.5,0,0,18.0,3,23,0,18.0
47857,1.324,0.0,241.77,0,0,18.0,3,23,1,18.0
47858,1.316,0.0,241.57,0,0,18.0,3,23,2,18.0
47859,1.324,0.0,242.24,0,0,18.0,3,23,3,18.0
47860,1.334,0.0,243.14,0,0,18.0,3,23,4,18.0
47861,1.334,0.0,243.2,0,0,18.0,3,23,5,18.0
47862,1.336,0.0,243.4,0,0,18.0,3,23,6,18.0
47863,1.336,0.0,243.4,0,0,18.0,3,23,7,18.0
47864,1.34,0.0,243.76,0,0,18.0,3,23,8,18.0
47865,1.342,0.0,244.02,0,0,19.0,3,23,9,19.0
47866,1.342,0.0,244.01,0,0,18.0,3,23,10,18.0
47867,1.004,0.07,244.26,0,0,13.0,3,23,11,13.0
47868,0.332,0.15,245.18,0,1,0.0,3,23,12,1.0
47869,0.33,0.15,245.24,0,1,0.0,3,23,13,1.0
47870,0.334,0.158,246.32,0,2,0.0,3,23,14,2.0
47871,0.336,0.16,246.79,0,1,0.0,3,23,15,1.0
47872,0.338,0.162,247.07,0,1,0.0,3,23,16,1.0
47873,0.334,0.156,246.3,0,2,0.0,3,23,17,2.0
47874,0.334,0.154,246.07,0,1,0.0,3,23,18,1.0
47875,0.33,0.146,244.71,0,2,0.0,3,23,19,2.0
47876,0.33,0.144,244.24,0,1,0.0,3,23,20,1.0
47877,0.328,0.144,244.25,0,2,0.0,3,23,21,2.0
47878,0.328,0.14,243.77,0,1,0.0,3,23,22,1.0
47879,0.328,0.146,244.51,0,1,0.0,3,23,23,1.0
47880,0.416,0.244,244.69,0,2,0.0,3,23,24,2.0
47881,0.438,0.29,245.31,0,1,0.0,3,23,25,1.0
47882,0.432,0.292,245.4,0,1,0.0,3,23,26,1.0
47883,0.52,0.39,244.66,0,2,0.0,3,23,27,2.0
47884,0.502,0.394,244.74,0,1,0.0,3,23,28,1.0
47885,0.498,0.392,244.28,0,1,0.0,3,23,29,1.0
47886,0.496,0.392,244.27,0,2,0.0,3,23,30,2.0
47887,0.434,0.292,244.39,0,0,0.0,3,23,31,0.0
47888,0.416,0.266,244.24,0,0,0.0,3,23,32,0.0
47889,0.416,0.27,244.93,0,0,0.0,3,23,33,0.0
47890,0.414,0.272,245.27,0,0,0.0,3,23,34,0.0
47891,0.412,0.27,244.96,0,0,0.0,3,23,35,0.0
47892,0.41,0.268,244.59,0,0,0.0,3,23,36,0.0
47893,0.408,0.266,244.29,0,0,0.0,3,23,37,0.0
47894,0.408,0.266,244.33,0,0,0.0,3,23,38,0.0
47895,0.33,0.148,243.89,0,0,0.0,3,23,39,0.0
47896,0.244,0.0,244.16,0,0,0.0,3,23,40,0.0
47897,0.242,0.0,243.81,0,0,0.0,3,23,41,0.0
47898,0.244,0.0,244.46,0,0,0.0,3,23,42,0.0
47899,0.242,0.0,244.2,0,0,0.0,3,23,43,0.0
47900,0.24,0.0,243.1,0,0,0.0,3,23,44,0.0
47901,0.24,0.0,242.56,0,0,0.0,3,23,45,0.0
47902,0.24,0.0,242.64,0,0,0.0,3,23,46,0.0
47903,0.24,0.0,243.08,0,0,0.0,3,23,47,0.0
47904,0.24,0.0,242.86,0,0,0.0,3,23,48,0.0
47905,0.24,0.0,242.82,0,0,0.0,3,23,49,0.0
47906,0.24,0.0,242.98,0,0,0.0,3,23,50,0.0
47907,0.24,0.0,242.92,0,0,0.0,3,23,51,0.0
47908,0.242,0.0,243.56,0,0,0.0,3,23,52,0.0
47909,0.242,0.0,243.64,0,0,0.0,3,23,53,0.0
47910,0.24,0.0,243.32,0,0,0.0,3,23,54,0.0
47911,0.24,0.0,243.28,0,0,0.0,3,23,55,0.0
47912,0.242,0.0,243.59,0,0,0.0,3,23,56,0.0
47913,0.242,0.0,243.49,0,0,0.0,3,23,57,0.0
47914,0.238,0.0,242.02,0,0,0.0,3,23,58,0.0
47915,0.238,0.0,242.3,0,0,0.0,3,23,59,0.0
47916,0.238,0.0,241.95,0,0,0.0,3,0,0,0.0
47917,0.236,0.0,241.11,0,0,0.0,3,0,1,0.0
47918,0.236,0.0,240.86,0,0,0.0,3,0,2,0.0
47919,0.358,0.142,241.43,0,0,0.0,3,0,3,0.0
47920,0.344,0.142,241.08,0,0,0.0,3,0,4,0.0
47921,0.34,0.14,240.85,0,0,0.0,3,0,5,0.0
47922,0.34,0.14,240.92,0,0,0.0,3,0,6,0.0
47923,0.338,0.142,241.09,0,0,0.0,3,0,7,0.0
47924,0.336,0.142,241.18,0,0,0.0,3,0,8,0.0
47925,0.336,0.144,241.51,0,0,0.0,3,0,9,0.0
47926,0.336,0.144,241.73,0,0,0.0,3,0,10,0.0
47927,0.336,0.146,242.04,0,0,0.0,3,0,11,0.0
47928,0.412,0.232,242.03,0,0,0.0,3,0,12,0.0
47929,0.41,0.25,241.77,0,0,0.0,3,0,13,0.0
47930,0.408,0.246,241.29,0,0,0.0,3,0,14,0.0
47931,0.406,0.244,240.86,0,0,0.0,3,0,15,0.0
47932,0.404,0.242,240.48,0,0,0.0,3,0,16,0.0
47933,0.402,0.24,240.4,0,0,0.0,3,0,17,0.0
47934,0.308,0.11,240.54,0,0,0.0,3,0,18,0.0
47935,0.306,0.108,240.41,0,0,0.0,3,0,19,0.0
47936,0.308,0.112,241.29,0,0,0.0,3,0,20,0.0
47937,0.31,0.118,242.44,0,0,0.0,3,0,21,0.0
47938,0.31,0.12,242.95,0,0,0.0,3,0,22,0.0
47939,0.31,0.122,243.12,0,0,0.0,3,0,23,0.0
47940,0.244,0.0,242.86,0,0,0.0,3,0,24,0.0
47941,0.24,0.0,243.09,0,0,0.0,3,0,25,0.0
47942,0.242,0.0,243.42,0,0,0.0,3,0,26,0.0
47943,0.242,0.0,243.71,0,0,0.0,3,0,27,0.0
47944,0.242,0.0,243.28,0,0,0.0,3,0,28,0.0
47945,0.24,0.0,243.1,0,0,0.0,3,0,29,0.0
47946,0.242,0.0,243.38,0,0,0.0,3,0,30,0.0
47947,0.242,0.0,243.45,0,0,0.0,3,0,31,0.0
47948,0.242,0.0,243.31,0,0,0.0,3,0,32,0.0
47949,0.238,0.0,241.89,0,0,0.0,3,0,33,0.0
47950,0.236,0.0,241.18,0,0,0.0,3,0,34,0.0
47951,0.236,0.0,240.83,0,0,0.0,3,0,35,0.0
47952,0.238,0.0,241.44,0,0,0.0,3,0,36,0.0
47953,0.236,0.0,241.06,0,0,0.0,3,0,37,0.0
47954,0.234,0.0,240.03,0,0,0.0,3,0,38,0.0
47955,0.236,0.0,240.22,0,0,0.0,3,0,39,0.0
47956,0.236,0.0,240.36,0,0,0.0,3,0,40,0.0
47957,0.31,0.082,240.66,0,0,0.0,3,0,41,0.0
47958,0.346,0.138,240.57,0,0,0.0,3,0,42,0.0
47959,0.344,0.144,241.48,0,0,0.0,3,0,43,0.0
47960,0.342,0.146,242.03,0,0,0.0,3,0,44,0.0
47961,0.342,0.148,242.49,0,0,0.0,3,0,45,0.0
47962,0.34,0.148,242.39,0,0,0.0,3,0,46,0.0
47963,0.338,0.144,241.88,0,0,0.0,3,0,47,0.0
47964,0.336,0.146,242.01,0,0,0.0,3,0,48,0.0
47965,0.336,0.144,241.86,0,0,0.0,3,0,49,0.0
47966,0.334,0.144,241.83,0,0,0.0,3,0,50,0.0
47967,0.334,0.142,241.53,0,0,0.0,3,0,51,0.0
47968,0.332,0.14,241.02,0,0,0.0,3,0,52,0.0
47969,0.332,0.142,241.15,0,0,0.0,3,0,53,0.0
47970,0.33,0.142,241.16,0,0,0.0,3,0,54,0.0
47971,0.332,0.142,241.35,0,0,0.0,3,0,55,0.0
47972,0.266,0.05,241.62,0,0,0.0,3,0,56,0.0
47973,0.266,0.0,241.05,0,0,0.0,3,0,57,0.0
47974,0.314,0.11,240.93,0,0,0.0,3,0,58,0.0
47975,0.314,0.112,241.03,0,0,0.0,3,0,59,0.0
47976,0.314,0.112,241.12,0,0,0.0,3,1,0,0.0
47977,0.312,0.112,240.68,0,0,0.0,3,1,1,0.0
47978,0.31,0.108,240.19,0,0,0.0,3,1,2,0.0
47979,0.352,0.15,240.47,0,0,0.0,3,1,3,0.0
47980,0.392,0.234,240.63,0,1,0.0,3,1,4,1.0
47981,0.39,0.232,240.52,0,1,0.0,3,1,5,1.0
47982,0.39,0.238,241.65,0,1,0.0,3,1,6,1.0
47983,0.394,0.24,242.02,0,2,0.0,3,1,7,2.0
47984,0.394,0.244,242.68,0,1,0.0,3,1,8,1.0
47985,0.332,0.148,242.24,0,2,0.0,3,1,9,2.0
47986,0.324,0.134,242.15,0,1,0.0,3,1,10,1.0
47987,0.322,0.134,241.98,0,1,0.0,3,1,11,1.0
47988,0.322,0.13,241.3,0,2,0.0,3,1,12,2.0
47989,0.32,0.128,240.79,0,1,0.0,3,1,13,1.0
47990,0.318,0.126,240.35,0,2,0.0,3,1,14,2.0
47991,0.318,0.126,240.67,0,1,0.0,3,1,15,1.0
47992,0.316,0.126,240.59,0,1,0.0,3,1,16,1.0
47993,0.316,0.124,240.22,0,2,0.0,3,1,17,2.0
47994,0.316,0.13,241.29,0,1,0.0,3,1,18,1.0
47995,0.338,0.146,241.87,0,1,0.0,3,1,19,1.0
47996,0.426,0.268,242.07,0,2,0.0,3,1,20,2.0
47997,0.42,0.26,240.64,0,1,0.0,3,1,21,1.0
47998,0.414,0.256,239.87,0,1,0.0,3,1,22,1.0
47999,0.36,0.17,239.72,0,1,0.0,3,1,23,1.0
48000,0.334,0.132,239.19,0,0,0.0,3,1,24,0.0
48001,0.334,0.134,239.46,0,0,0.0,3,1,25,0.0
48002,0.33,0.13,238.95,0,0,0.0,3,1,26,0.0
48003,0.33,0.132,239.3,0,0,0.0,3,1,27,0.0
48004,0.33,0.132,239.22,0,0,0.0,3,1,28,0.0
48005,0.33,0.134,239.8,0,0,0.0,3,1,29,0.0
48006,0.332,0.14,240.9,0,0,0.0,3,1,30,0.0
48007,0.33,0.138,240.41,0,0,0.0,3,1,31,0.0
48008,0.33,0.14,240.93,0,0,0.0,3,1,32,0.0
48009,0.33,0.14,240.99,0,0,0.0,3,1,33,0.0
48010,0.298,0.096,240.84,0,0,0.0,3,1,34,0.0
48011,0.236,0.0,240.45,0,0,0.0,3,1,35,0.0
48012,0.236,0.0,240.49,0,0,0.0,3,1,36,0.0
48013,0.238,0.0,241.33,0,0,0.0,3,1,37,0.0
48014,0.24,0.0,242.1,0,0,0.0,3,1,38,0.0
48015,0.242,0.0,243.33,0,0,0.0,3,1,39,0.0
48016,0.242,0.0,243.44,0,0,0.0,3,1,40,0.0
48017,0.242,0.0,243.49,0,0,0.0,3,1,41,0.0
48018,0.242,0.0,243.12,0,0,0.0,3,1,42,0.0
48019,0.3,0.074,242.58,0,0,0.0,3,1,43,0.0
48020,0.316,0.114,241.97,0,0,0.0,3,1,44,0.0
48021,0.314,0.114,241.7,0,0,0.0,3,1,45,0.0
48022,0.314,0.112,241.43,0,0,0.0,3,1,46,0.0
48023,0.312,0.11,240.97,0,0,0.0,3,1,47,0.0
48024,0.312,0.114,241.68,0,0,0.0,3,1,48,0.0
48025,0.312,0.114,241.69,0,0,0.0,3,1,49,0.0
48026,0.308,0.108,240.5,0,0,0.0,3,1,50,0.0
48027,0.308,0.11,241.09,0,0,0.0,3,1,51,0.0
48028,0.308,0.112,241.63,0,0,0.0,3,1,52,0.0
48029,0.306,0.108,240.48,0,0,0.0,3,1,53,0.0
48030,0.254,0.0,240.05,0,0,0.0,3,1,54,0.0
48031,0.236,0.0,240.67,0,0,0.0,3,1,55,0.0
48032,0.236,0.0,240.35,0,0,0.0,3,1,56,0.0
48033,0.236,0.0,240.73,0,0,0.0,3,1,57,0.0
48034,0.326,0.1,241.06,0,0,0.0,3,1,58,0.0
48035,0.346,0.14,241.05,0,0,0.0,3,1,59,0.0
48036,0.342,0.14,240.73,0,0,0.0,3,2,0,0.0
48037,0.344,0.146,242.02,0,0,0.0,3,2,1,0.0
48038,0.344,0.15,242.86,0,0,0.0,3,2,2,0.0
48039,0.342,0.152,243.16,0,0,0.0,3,2,3,0.0
48040,0.342,0.152,243.07,0,0,0.0,3,2,4,0.0
48041,0.34,0.152,242.93,0,0,0.0,3,2,5,0.0
48042,0.34,0.154,243.46,0,0,0.0,3,2,6,0.0
48043,0.338,0.154,243.21,0,0,0.0,3,2,7,0.0
48044,0.338,0.152,243.01,0,0,0.0,3,2,8,0.0
48045,0.336,0.152,243.06,0,0,0.0,3,2,9,0.0
48046,0.336,0.15,242.66,0,0,0.0,3,2,10,0.0
48047,0.336,0.15,242.7,0,0,0.0,3,2,11,0.0
48048,0.314,0.12,242.37,0,0,0.0,3,2,12,0.0
48049,0.238,0.0,241.48,0,0,0.0,3,2,13,0.0
48050,0.238,0.0,241.73,0,0,0.0,3,2,14,0.0
48051,0.238,0.0,241.71,0,0,0.0,3,2,15,0.0
48052,0.24,0.0,242.6,0,0,0.0,3,2,16,0.0
48053,0.242,0.0,243.15,0,0,0.0,3,2,17,0.0
48054,0.242,0.0,242.99,0,0,0.0,3,2,18,0.0
48055,0.24,0.0,242.51,0,0,0.0,3,2,19,0.0
48056,0.24,0.0,242.55,0,0,0.0,3,2,20,0.0
48057,0.24,0.0,242.59,0,0,0.0,3,2,21,0.0
48058,0.24,0.0,242.38,0,0,0.0,3,2,22,0.0
48059,0.238,0.0,241.45,0,0,0.0,3,2,23,0.0
48060,0.236,0.0,240.74,0,0,0.0,3,2,24,0.0
48061,0.238,0.0,241.2,0,0,0.0,3,2,25,0.0
48062,0.238,0.0,241.11,0,0,0.0,3,2,26,0.0
48063,0.236,0.0,241.01,0,0,0.0,3,2,27,0.0
48064,0.238,0.0,241.52,0,0,0.0,3,2,28,0.0
48065,0.302,0.076,241.71,0,0,0.0,3,2,29,0.0
48066,0.316,0.118,242.42,0,0,0.0,3,2,30,0.0
48067,0.318,0.12,242.78,0,0,0.0,3,2,31,0.0
48068,0.318,0.12,242.77,0,0,0.0,3,2,32,0.0
48069,0.316,0.118,242.42,0,0,0.0,3,2,33,0.0
48070,0.312,0.114,241.45,0,0,0.0,3,2,34,0.0
48071,0.312,0.114,241.71,0,0,0.0,3,2,35,0.0
48072,0.376,0.182,243.15,0,0,0.0,3,2,36,0.0
48073,0.424,0.258,243.17,0,0,0.0,3,2,37,0.0
48074,0.418,0.254,242.7,0,0,0.0,3,2,38,0.0
48075,0.416,0.254,242.64,0,0,0.0,3,2,39,0.0
48076,0.344,0.152,242.89,0,0,0.0,3,2,40,0.0
48077,0.342,0.15,242.65,0,0,0.0,3,2,41,0.0
48078,0.34,0.15,242.73,0,0,0.0,3,2,42,0.0
48079,0.338,0.144,241.81,0,0,0.0,3,2,43,0.0
48080,0.336,0.146,241.95,0,0,0.0,3,2,44,0.0
48081,0.336,0.148,242.47,0,0,0.0,3,2,45,0.0
48082,0.336,0.152,242.83,0,0,0.0,3,2,46,0.0
48083,0.338,0.156,243.68,0,0,0.0,3,2,47,0.0
48084,0.338,0.156,243.92,0,0,0.0,3,2,48,0.0
48085,0.338,0.156,243.84,0,0,0.0,3,2,49,0.0
48086,0.336,0.154,243.51,0,0,0.0,3,2,50,0.0
48087,0.246,0.0,243.71,0,0,0.0,3,2,51,0.0
48088,0.242,0.0,243.17,0,0,0.0,3,2,52,0.0
48089,0.24,0.0,242.8,0,0,0.0,3,2,53,0.0
48090,0.24,0.0,242.16,0,0,0.0,3,2,54,0.0
48091,0.24,0.0,242.72,0,0,0.0,3,2,55,0.0
48092,0.336,0.132,242.87,0,0,0.0,3,2,56,0.0
